-1	none found	C4023464	EEG with photoparoxysmal response grade I
-1	none found	C4023463	EEG with photoparoxysmal response grade II
-1	none found	C4023462	EEG with photoparoxysmal response grade III
-1	none found	C4023461	EEG with photoparoxysmal response grade IV
-1	none found	C4023460	Hemihypsarrhythmia
-1	none found	C4023459	Abnormal shape of the occiput
-1	none found	C4023458	Abnormal shape of the frontal region
-1	none found	C4023457	Short face
-1	none found	C1837260	Prominent forehead
-1	none found	C4023456	Vertical forehead creases
-1	none found	C4023455	Depressed glabella
-1	none found	C4023454	Metopic depression
-1	none found	C0266574	Ablepharon
-1	none found	C0344503	Epiblepharon
-1	none found	C4023453	Aplasia/Hypoplasia of the eyelid
-1	none found	C4023452	Elevated C-reactive protein level
-1	none found	C3277019	Horizontal eyebrow
-1	none found	C1856121	Broad eyebrow
-1	none found	C4023451	Laterally extended eyebrow
-1	none found	C4023450	Prominent eyelashes
-1	none found	C4023449	Infra-orbital fold
-1	none found	C4021197	Antihelical shelf
-1	none found	C4023448	Absent antihelix
-1	none found	C4023447	Additional crus of antihelix
-1	none found	C4023446	Angulated antihelix
-1	none found	C4021196	Broad inferior crus of antihelix
-1	none found	C4021195	Prominent inferior crus of antihelix
-1	none found	C4021194	Underdeveloped inferior crus of antihelix
-1	none found	C4020910	Prominent stem of antihelix
-1	none found	C4021193	Serpiginous stem of antihelix
-1	none found	C4021192	Underdeveloped stem of antihelix
-1	none found	C4021191	Abnormality of inferior crus of antihelix
-1	none found	C4023445	Abnormality of stem of antihelix
-1	none found	C4021190	Abnormality of superior crus of antihelix
-1	none found	C4021189	Underdeveloped superior crus of antihelix
-1	none found	C4021188	Prominent superior crus of antihelix
-1	none found	C4023444	Everted antitragus
-1	none found	C4023443	Absent antitragus
-1	none found	C4021187	Bifid antitragus
-1	none found	C4021186	Underdeveloped antitragus
-1	none found	C2315717	Cryptotia
-1	none found	C4023442	Type I cryptotia
-1	none found	C4023441	Type II cryptotia
-1	none found	C4021185	Absent crus of helix
-1	none found	C4021184	Crus of helix connected to antihelix
-1	none found	C4021183	Serpiginous crus of helix
-1	none found	C4021182	Tragal bridge of crus of helix
-1	none found	C4021181	Expanded terminal portion of crus of helix
-1	none found	C4021180	Darwin notch of helix
-1	none found	C4021179	Darwin tubercle of helix
-1	none found	C4021178	Crimped helix
-1	none found	C4021177	Forward facing earlobe
-1	none found	C4021176	Discontinuous ascending root of helix
-1	none found	C4023440	Cleft earlobe
-1	none found	C4021175	Microtia, first degree
-1	none found	C4021174	Microtia, third degree
-1	none found	C4023439	Absent tragus
-1	none found	C4021173	Bifid tragus
-1	none found	C4021172	Duplicated tragus
-1	none found	C4021171	Prominent tragus
-1	none found	C4013429	Underdeveloped tragus
-1	none found	C0221278	Anisocytosis
-1	none found	C4023438	Recurrent mycobacterial infections
-1	none found	C1737260	Recurrent mycobacterium avium complex infections
-1	none found	C0162819	Vascular skin abnormality
-1	none found	C4023437	Abnormality of the urinary system physiology
-1	none found	C4023436	Intrapulmonary sequestration
-1	none found	C4023435	Abnormality of urine bicarbonate concentration
-1	none found	C4023434	Abnormality of urine calcium concentration
-1	none found	C4023433	Abnormality of urine catecholamine concentration
-1	none found	C4021170	Abnormality of hindbrain morphology
-1	none found	C4023432	Abnormality of the metencephalon
-1	none found	C4023431	Short-segment aganglionic megacolon
-1	none found	C4023430	Long-segment aganglionic megacolon
-1	none found	C0085758	Total colonic aganglionosis
-1	none found	C4023429	EEG with occipital sharp slow waves
-1	none found	C4023428	EEG with parietal sharp slow waves
-1	none found	C4023427	EEG with temporal sharp slow waves
-1	none found	C4023426	EEG with frontal sharp slow waves
-1	none found	C4023425	EEG with central sharp slow waves
-1	none found	C2206521	EEG with occipital sharp waves
-1	none found	C2207327	EEG with central sharp waves
-1	none found	C2206518	EEG with frontal sharp waves
-1	none found	C2206520	EEG with parietal sharp waves
-1	none found	C2206519	EEG with temporal sharp waves
-1	none found	C3550704	Abnormality of digit
-1	none found	C4023424	Prominent digit pad
-1	none found	C4023423	Partial absence of finger
-1	none found	C1968816	Broad fingertip
-1	none found	C0265624	Absent foot
-1	none found	C4023422	Long palm
-1	none found	C4023421	Convex contour of sole
-1	none found	C4021169	Partial absence of toe
-1	none found	C2117390	Splayed toes
-1	none found	C4021168	Slender toe
-1	none found	C4021167	Tapered toe
-1	none found	C4021166	Bridged palmar crease
-1	none found	C4023420	Sydney crease
-1	none found	C4023419	Fused nails
-1	none found	C4021829	Narrow nail
-1	none found	C4021165	Abnormality of long bone morphology
-1	none found	C4023418	Unicoronal synostosis
-1	none found	C4023417	Left unicoronal synostosis
-1	none found	C4023416	Right unicoronal synostosis
-1	none found	C4021164	Bicoronal synostosis
-1	none found	C4021163	Bilambdoid synostosis
-1	none found	C4021162	Unilambdoid synostosis
-1	none found	C4023415	Left unilambdoid synostosis
-1	none found	C4023414	Right unilambdoid synostosis
-1	none found	C4021161	Multiple suture craniosynostosis
-1	none found	C4021827	Pansynostosis
-1	none found	C4023413	Anterior plagiocephaly
-1	none found	C4021160	Posterior plagiocephaly
-1	none found	C4020755	Abnormality of fontanelles
-1	none found	C4023412	Abnormality of cranial sutures
-1	none found	C1860819	Metopic synostosis
-1	none found	C4023411	Hemifacial hypoplasia
-1	none found	C4023410	Asymmetric crying face
-1	none found	C4021159	Facial shape deformation
-1	none found	C1839830	Frontal hirsutism
-1	none found	C4023409	Bitemporal forceps marks
-1	none found	C4023408	Abnormality of mouth size
-1	none found	C4023407	Abnormality of mouth shape
-1	none found	C4023406	Abnormality of upper lip vermillion
-1	none found	C4021158	Incomplete cleft of the upper lip
-1	none found	C3151495	Long upper lip
-1	none found	C4012968	Mild global developmental delay
-1	none found	C2237142	Moderate global developmental delay
-1	none found	C1837397	Severe global developmental delay
-1	none found	C3532933	Moderate expressive language delay
-1	none found	C3532934	Mild expressive language delay
-1	none found	C4023405	Abnormality of ocular abduction
-1	none found	C4023404	Abnormality of the sixth cranial nerve
-1	none found	C1847523	Abducens palsy
-1	none found	C3532948	Mild receptive language delay
-1	none found	C3532946	Moderate receptive language delay
-1	none found	C3532947	Severe receptive language delay
-1	none found	C4023403	Arterial intimal fibrosis
-1	none found	C4021157	Generalized abnormality of skin
-1	none found	C0850826	Localized skin lesion
-1	none found	C4023402	Regional abnormality of skin
-1	none found	C4023401	Abnormality of hair density
-1	none found	C4023400	Generalized hypopigmentation of hair
-1	none found	C0277960	Dry hair
-1	none found	C4023399	Acquired abnormal hair pattern
-1	none found	C4023398	Congenital abnormal hair pattern
-1	none found	C4023397	Abnormal hair quantity
-1	none found	C4023396	Abnormality of hair growth rate
-1	none found	C0239804	White hair
-1	none found	C4023395	Patchy hypopigmentation of hair
-1	none found	C1768507	Yellow nails
-1	none found	C0494876	Epidermal thickening
-1	none found	C0265985	Mongolian blue spot
-1	none found	C4023394	Recurrent cutaneous fungal infections
-1	none found	C4023393	Recurrent viral skin infections
-1	none found	C2674502	Aplasia of the inner ear
-1	none found	C4023392	Incomplete partition of the cochlea
-1	none found	C4023391	Incomplete partition of the cochlea type I
-1	none found	C4023390	Cochlear aplasia
-1	none found	C0542259	Morphological abnormality of the vestibule of the inner ear
-1	none found	C4023389	Aplasia of the vestibule
-1	none found	C4023388	Hypoplasia of the vestibule of the inner ear
-1	none found	C4023387	Dilated vestibule of the inner ear
-1	none found	C4023386	Morphological abnormality of the semicircular canal
-1	none found	C4023385	Aplasia of the semicircular canal
-1	none found	C3552156	Hypoplasia of the semicircular canal
-1	none found	C4021156	Enlarged semicircular canal
-1	none found	C4021155	Abnormality of the internal auditory canal
-1	none found	C4023384	Absent internal auditory canal
-1	none found	C4023383	Narrow internal auditory canal
-1	none found	C4021154	Enlarged cochlear aqueduct
-1	none found	C4023382	Functional abnormality of the inner ear
-1	none found	C4023381	Morphological abnormality of the inner ear
-1	none found	C4023380	Morphological abnormality of the nerves of the inner ear
-1	none found	C4023379	Abnormality of the vestibular nerve
-1	none found	C4021153	Aplasia of the vestibular nerve.
-1	none found	C4020750	Hypoplasia of the vestibular nerve
-1	none found	C4023378	Aplasia/Hypoplasia of the cochlea
-1	none found	C4023377	Abnormality of the cochlear nerve
-1	none found	C4023376	Abnormality of the dorsal column of the spinal cord
-1	none found	C1842364	Central hypotonia
-1	none found	C4023375	Tibialis atrophy
-1	none found	C4021152	Abnormal CNS myelination
-1	none found	C4023374	Delayed peripheral myelination
-1	none found	C4023373	Demyelinating sensory neuropathy
-1	none found	C4023372	Abnormal umbilical cord blood vessels
-1	none found	C4021151	Lethal short-trunk short stature
-1	none found	C1867487	Childhood onset short-limb short stature
-1	none found	C1846061	Infancy onset short-trunk short stature
-1	none found	C4023371	Proportionate tall stature
-1	none found	C4023370	Moderate intrauterine growth retardation
-1	none found	C4023369	Abnormality of placental membranes
-1	none found	C0007876	Caesarian section
-1	none found	C1384586	Forceps delivery
-1	none found	C1456852	Ventouse delivery
-1	none found	C0269825	Shoulder dystocia
-1	none found	C0270254	Hydropic placenta
-1	none found	C0426234	Calcified placenta
-1	none found	C0554393	Placental infarction
-1	none found	C0405028	Long umbilical cord
-1	none found	C0269852	Abnormal insertion of umbilical cord
-1	none found	C0000832	Placental abruption
-1	none found	C1546180	Age of death
-1	none found	C4023368	Death in adolescence
-1	none found	C4023367	Abnormality of chloride homeostasis
-1	none found	C0085679	Hyperchloremia
-1	none found	C0856208	Increased serum zinc
-1	none found	C4023366	Fetal ultrasound soft marker
-1	none found	C3532166	Fetal choroid plexus cysts
-1	none found	C4023365	Enlarged fetal cisterna magna
-1	none found	C0743924	Short fetal femur length
-1	none found	C4023364	Short fetal humerus length
-1	none found	C4023363	Hypoplasia of fetal nasal bone
-1	none found	C4023362	Fetal fifth finger clinodactyly
-1	none found	C4023361	High maternal serum alpha-fetoprotein
-1	none found	C4021150	High maternal serum chorionic gonadotropin
-1	none found	C4021149	Low maternal serum chorionic gonadotropin
-1	none found	C4023360	Low maternal serum PAPP-A
-1	none found	C4023359	Abnormal maternal serum screening
-1	none found	C4023358	Maternal autoimmune disease
-1	none found	C4023357	Maternal teratogenic exposure
-1	none found	C4023356	Anesthetic-induced rhabdomylosis
-1	none found	C4023355	Alcohol-induced rhabdomyolysis
-1	none found	C4021148	Abnormality of the medulla oblongata
-1	none found	C4023354	Abnormality of central motor function
-1	none found	C4023353	Abnormality of coordination
-1	none found	C0231521	Decorticate rigidity
-1	none found	C0270742	Athetoid cerebral palsy
-1	none found	C4023352	Abnormality of higher mental function
-1	none found	C4023351	Hyposegmentation of neutrophil nuclei
-1	none found	C0238651	Ankle clonus
-1	none found	C0520823	Knee clonus
-1	none found	C0007684	CNS infection
-1	none found	C2677180	Congenital microcephaly
-1	none found	C4021846	Functional abnormality of the middle ear
-1	none found	C4023350	Abnormality of the incus
-1	none found	C4023349	Abnormality of the malleus
-1	none found	C0576900	Absent malleus
-1	none found	C0576909	Absent stapes
-1	none found	C4316878	Loss of eyelashes
-1	none found	C0740651	Abdominal symptom
-1	none found	C4023346	Aganglionosis of the small intestine
-1	none found	C4023345	Duodenal aganglionosis
-1	none found	C4023344	Aplasia/Hypoplasia of the gallbladder
-1	none found	C0577063	Absent gallbladder
-1	none found	C0232608	Nasal regurgitation
-1	none found	C4023343	Nasogastric tube feeding in infancy
-1	none found	C4023342	Gastrostomy tube feeding in infancy
-1	none found	C4023341	Abnormality of small intestinal villus morphology
-1	none found	C0554101	Villous atrophy
-1	none found	C4023340	Childhood onset sensorineural hearing impairment
-1	none found	C4023339	Persistent stapedial artery
-1	none found	C4023338	Profound sensorineural hearing impairment
-1	none found	C0585545	Upbeat nystagmus
-1	none found	C2675590	True anophthalmia
-1	none found	C4023337	Abnormality of the lacrimal punctum
-1	none found	C3640024	Unilateral microphthalmos
-1	none found	C1858567	Abnormal lacrimal duct morphology
-1	none found	C4023336	Abnormality of the lacrimal gland
-1	none found	C0152253	Posterior synechiae of the anterior chamber
-1	none found	C4023334	Corneolenticular adhesion
-1	none found	C4023333	Abnormality of corneal thickness
-1	none found	C3810451	Increased corneal thickness
-1	none found	C4023332	Abnormality of corneal endothelium
-1	none found	C4023331	Abnormal migration of corneal endothelium
-1	none found	C4023330	Abnormality of Descemet's membrane
-1	none found	C4023329	Reduced number of corneal endothelial cells
-1	none found	C4023328	Abnormality of corneal stroma
-1	none found	C4023327	Central opacification of the cornea
-1	none found	C4021147	Generalized opacification of the cornea
-1	none found	C4023326	Abnormality of corneal epithelium
-1	none found	C0085109	Corneal neovascularization
-1	none found	C0154916	Iris neovascularization
-1	none found	C4023325	Partial aniridia
-1	none found	C0026961	Mydriasis
-1	none found	C0344544	Polycoria
-1	none found	C0344262	Anterior lenticonus
-1	none found	C0344263	Posterior lenticonus
-1	none found	C4023324	Aplasia of the fovea
-1	none found	C0600518	Choroidal neovascularization
-1	none found	C4023322	Macular flecks
-1	none found	C0024441	Macular hole
-1	none found	C0745109	Macular hyperpigmentation
-1	none found	C1260959	Drusen
-1	none found	C4021146	Hyperpigmentation of the fundus
-1	none found	C0730304	Retinal cavernous angioma
-1	none found	C4023320	Abnormality of binocular vision
-1	none found	C4023319	Abnormal stereopsis
-1	none found	C4023318	Cone monochromacy
-1	none found	C4023317	Dichromacy
-1	none found	C4023316	Anomalous trichromacy
-1	none found	C4023315	Deuteranomaly
-1	none found	C0271119	Iris cyst
-1	none found	C0346373	Iris melanoma
-1	none found	C0346376	Iris nevus
-1	none found	C4023314	Abnormality of lens shape
-1	none found	C1622439	Lentiglobus
-1	none found	C4021145	Solitary congenital hypertrophy of retinal pigment epithelium
-1	none found	C4021144	Multiple bilateral congenital hypertrophy of retinal pigment epithelium
-1	none found	C4551442	Retinal hole
-1	none found	C0235812	Vitritis
-1	none found	C0423431	Subretinal exudate
-1	none found	C4023313	Abnormal spatial orientation of the cardiac segments
-1	none found	C2959688	Abnormal atrial arrangement
-1	none found	C3178806	Right atrial isomerism
-1	none found	C3178807	Left atrial isomerism
-1	none found	C4023312	Atrial situs inversus
-1	none found	C4023311	Atrial situs ambiguous
-1	none found	C0344616	Congenitally corrected transposition of the great arteries
-1	none found	C4023310	Criss-cross atrioventricular valves
-1	none found	C4023309	Criss-cross atrioventricular valves with superior-inferior ventricles
-1	none found	C4023308	Superior-inferior ventricles without criss-cross atrioventricular valves
-1	none found	C4023307	L-looping of the right ventricle
-1	none found	C4023306	Abnormal connection of the cardiac segments
-1	none found	C0344612	Abnormal atrioventricular connection
-1	none found	C0344629	Absent left sided atrioventricular connection
-1	none found	C0344624	Absent right sided atrioventricular connection
-1	none found	C4023305	Univentricular heart with absent left sided atrioventricular connection
-1	none found	C4023304	Biventricular heart with straddling right sided atrioventricular valve and absent left sided atrioventricular connection
-1	none found	C4023303	Right sided atrium to left ventricle and absent left sided atrioventricular connection
-1	none found	C0344617	Ambiguous atrioventricular connection
-1	none found	C0344615	Discordant atrioventricular connection
-1	none found	C4023302	Double inlet atrioventricular connection
-1	none found	C0344622	Double inlet left ventricle
-1	none found	C0344621	Double inlet right ventricle
-1	none found	C4023301	Double inlet to single ventricle of indeterminate morphology
-1	none found	C4023300	Double inlet to single ventricle with common atrioventricular orifice
-1	none found	C4023299	Double inlet to single ventricle with two atrioventricular valves
-1	none found	C4023298	Overriding atrioventricular valve
-1	none found	C4023297	Straddling atrioventricular valve
-1	none found	C4023296	Abnormal ventriculo-arterial connection
-1	none found	C4021143	Mitral valve arcade
-1	none found	C0392482	Common atrium
-1	none found	C0344697	Cor triatriatum dexter
-1	none found	C0344730	Sinus venosus atrial septal defect
-1	none found	C0344770	Double orifice mitral valve
-1	none found	C4023295	Cleft anterior mitral valve leaflet
-1	none found	C0158618	Congenital mitral stenosis
-1	none found	C0546965	Parachute mitral valve
-1	none found	C4021142	Supramitral ring
-1	none found	C0265837	Hypoplastic tricuspid valve
-1	none found	C4023293	Imperforate atrioventricular valve
-1	none found	C4023292	Imperforate tricuspid valve
-1	none found	C4023291	Intermediate atrioventricular canal defect
-1	none found	C4023290	Partial atrioventricular canal defect
-1	none found	C4023289	Transitional atrioventricular canal defect
-1	none found	C3280940	Unbalanced atrioventricular canal defect
-1	none found	C4023288	Short chordae tendineae of the mitral valve
-1	none found	C0265809	Double outlet left ventricle
-1	none found	C4023287	Abdominal ectopia cordis
-1	none found	C4023286	Cervical ectopia cordis
-1	none found	C4023285	Thoracocervical ectopia cordis
-1	none found	C4023284	Thoracic ectopia cordis
-1	none found	C4023283	Thoracoabdominal ectopia cordis
-1	none found	C4023282	Abnormal branching pattern of the aortic arch
-1	none found	C0345065	Cervical aortic arch
-1	none found	C4021141	Common origin of the right brachiocephalic artery and left common carotid artery
-1	none found	C0265883	Double aortic arch
-1	none found	C4023281	Left aortic arch with cervical origin of the right subclavian artery
-1	none found	C4023280	Left aortic arch with isolated subclavian artery
-1	none found	C0265885	Left aortic arch with retroesophageal diverticulum of Kommerell
-1	none found	C4023279	Right aortic arch with retroesophageal diverticulum of Kommerell
-1	none found	C4023278	Left aortic arch with retroesophageal right subclavian artery
-1	none found	C4023277	Left aortic arch with right descending aorta and right ductus arteriosus
-1	none found	C4023276	Right aortic arch with left descending aorta and left ductus arteriosus
-1	none found	C4021140	Right aortic arch with retroesophageal left subclavian artery
-1	none found	C0265865	Mesocardia
-1	none found	C4023275	Abnormal direction of ventricular apex
-1	none found	C4023274	Rightward direction of ventricular apex
-1	none found	C4023273	Midline direction of ventricular apex
-1	none found	C0478012	Congenital malformation of the great arteries
-1	none found	C0003516	Aortopulmonary window
-1	none found	C4023272	Congenitally corrected transposition of the great arteries with ventricular septal defect
-1	none found	C4021139	Transposition of the great arteries with intact ventricular septum
-1	none found	C4021137	Type II truncus arteriosus
-1	none found	C4021136	Type III truncus arteriosus
-1	none found	C4021135	Type IV truncus arteriosus
-1	none found	C0345092	Interrupted aortic arch type A
-1	none found	C0345093	Interrupted aortic arch type B
-1	none found	C0345094	Interrupted aortic arch type C
-1	none found	C4023271	Abnormality of pulmonary situs
-1	none found	C4023270	Pulmonary situs inversus
-1	none found	C4023269	Pulmonary situs ambiguus
-1	none found	C4023268	Pulmonary situs ambiguus with bilateral morphologic right lungs
-1	none found	C4023267	Pulmonary situs ambiguus with bilateral morphologic left lungs
-1	none found	C4023266	Abnormality of abdominal situs
-1	none found	C4023265	Gerbode ventricular septal defect
-1	none found	C0685707	Muscular ventricular septal defect
-1	none found	C4023264	Apical muscular ventricular septal defect
-1	none found	C4023263	Multiple muscular ventricular septal defects
-1	none found	C4023262	Aorto-ventricular tunnel
-1	none found	C4023261	Congenital defect of the pericardium
-1	none found	C4023260	Total absence of the pericardium
-1	none found	C4023259	Complete diaphragmatic absence of pericardium
-1	none found	C4023258	Complete right sided absence of pericardium
-1	none found	C4023257	Partial right sided absence of pericardium
-1	none found	C4023256	Complete left sided absence of pericardium
-1	none found	C4023255	Partial left sided absence of pericardium
-1	none found	C4023254	Partial diaphragmatic absence of pericardium
-1	none found	C4023253	Abnormal origin of the coronary arteries
-1	none found	C4023252	Anomalous origin of coronary artery from the pulmonary artery
-1	none found	C1735886	Anomalous origin of left coronary artery from the pulmonary artery
-1	none found	C3472165	Anomalous origin of right coronary artery from the pulmonary artery
-1	none found	C4023251	Single coronary artery origin
-1	none found	C0265898	Coronary artery fistula
-1	none found	C0344680	Abnormal coronary sinus morphology
-1	none found	C2063331	Coronary sinus atrial septal defect
-1	none found	C3163894	Coronary sinus diverticulum
-1	none found	C4476551	Dilatation of the sinus of Valsalva
-1	none found	C4023250	Juxtaductal coarctation of the aorta
-1	none found	C0265879	Postductal coarctation of the aorta
-1	none found	C4023249	Patent ductus arteriosus after birth at term
-1	none found	C4023248	Patent ductus arteriosus after premature birth
-1	none found	C0431501	Bilateral ductus arteriosus
-1	none found	C3165091	Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis
-1	none found	C4023247	Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis
-1	none found	C4023246	Double outlet right ventricle with non-committed ventricular septal defect and pulmonary stenosis
-1	none found	C4023245	Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis
-1	none found	C4023244	Double outlet right ventricle with subaortic ventricular septal defect and pulmonary stenosis
-1	none found	C4023243	Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis
-1	none found	C4023242	Double outlet right ventricle with subpulmonary ventricular septal defect and pulmonary stenosis
-1	none found	C4023241	Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis
-1	none found	C1302264	Tetralogy of Fallot with absent pulmonary valve
-1	none found	C4021134	Anomalous origin of one pulmonary artery from ascending aorta
-1	none found	C0345040	Anomalous origin of left pulmonary artery from ascending aorta
-1	none found	C2063326	Right ventricular cardiomyopathy
-1	none found	C4021133	Left ventricular noncompaction cardiomyopathy
-1	none found	C1739395	Takotsubo cardiomyopathy
-1	none found	C0344656	Absent right superior vena cava
-1	none found	C4023240	Bilateral superior vena cava with bridging vein
-1	none found	C4023239	Bilateral superior vena cava with no bridging vein
-1	none found	C4023238	Left superior vena cava draining directly to the left atrium
-1	none found	C2677768	Left superior vena cava draining to coronary sinus
-1	none found	C4023237	Interrupted inferior vena cava with azygous continuation
-1	none found	C1960546	Cardiac myxoma
-1	none found	C1707298	Cardiac hemangioma
-1	none found	C1112387	Cardiac teratoma
-1	none found	C4023236	Tetralogy of Fallot with absent subarterial conus
-1	none found	C4023235	Tetralogy of Fallot with atrioventricular canal defect
-1	none found	C4023234	Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries
-1	none found	C0344881	Tetralogy of Fallot with pulmonary stenosis
-1	none found	C4023233	Single ventricle of indeterminate morphology
-1	none found	C3165130	Subarterial ventricular septal defect
-1	none found	C0344925	Perimembranous ventricular septal defect
-1	none found	C0344924	Restrictive ventricular septal defect
-1	none found	C1298817	Non-restrictive ventricular septal defect
-1	none found	C4023232	Infra-aortic superior vena cava
-1	none found	C0345122	Abnormal coronary artery course
-1	none found	C0857265	AV nodal tachycardia
-1	none found	C4021132	Supraventricular tachycardia with an accessory connection mediated pathway
-1	none found	C4023231	Supraventricular tachycardia with a concealed accessory connection
-1	none found	C0340483	Permanent junctional reciprocating tachycardia
-1	none found	C4023230	Supraventricular tachycardia with a concealed accessory pathway on the left free wall
-1	none found	C4023229	Supraventricular tachycardia with a concealed accessory pathway on the right free wall
-1	none found	C4023228	Supraventricular tachycardia with a concealed accessory pathway on the septum
-1	none found	C4023227	Supraventricular tachycardia with a manifest accessory pathway
-1	none found	C0149854	Cerebellar hemorrhage
-1	none found	C4023226	Supraventricular tachycardia with a manifest accessory pathway on the left free wall
-1	none found	C4023225	Supraventricular tachycardia with a manifest accessory pathway on the right free wall
-1	none found	C4023224	Supraventricular tachycardia with a manifest accessory pathway on the septum
-1	none found	C4023223	Atrial reentry tachycardia
-1	none found	C0039234	Automatic atrial tachycardia
-1	none found	C0221158	Multifocal atrial tachycardia
-1	none found	C4023222	Abnormal electrophysiology of sinoatrial node origin
-1	none found	C0039239	Sinus tachycardia
-1	none found	C0264906	Second degree atrioventricular block
-1	none found	C0264907	Mobitz I atrioventricular block
-1	none found	C0155700	Mobitz II atrioventricular block
-1	none found	C0006384	Bundle branch block
-1	none found	C0264912	Left anterior fascicular block
-1	none found	C0085615	Right bundle branch block
-1	none found	C0023211	Left bundle branch block
-1	none found	C4023221	Libman-Sacks lesions
-1	none found	C0155707	Trifascicular block
-1	none found	C0039235	Junctional ectopic tachycardia
-1	none found	C0340477	AV nodal reentry tachycardia
-1	none found	C0265914	Abnormality of the pulmonary veins
-1	none found	C4021131	Supracardiac total anomalous pulmonary venous connection
-1	none found	C4021130	Cardiac total anomalous pulmonary venous connection
-1	none found	C4021129	Infracardiac total anomalous pulmonary venous connection
-1	none found	C4021128	Mixed total anomalous pulmonary venous connection
-1	none found	C4023219	Congenital malformation of the right heart
-1	none found	C0265857	Uhl's anomaly
-1	none found	C4023218	Chaotic multifocal atrial tachycardia
-1	none found	C0240733	Peroneal muscle weakness
-1	none found	C4023217	Elbow clonus
-1	none found	C4023216	Abnormality of joint mobility
-1	none found	C4023215	Abnormality of central sensory function
-1	none found	C4023214	Abnormality of circulating cortisol level
-1	none found	C4023213	Abnormality of adrenal morphology
-1	none found	C4023212	Abnormality of adrenal physiology
-1	none found	C0948387	Central adrenal insufficiency
-1	none found	C4023211	Adrenocorticotropin deficient adrenal insufficiency
-1	none found	C1384514	Primary hyperaldosteronism
-1	none found	C4021127	Corticotropin-releasing hormone deficient adrenal insufficiency
-1	none found	C4023210	Corticotropin-releasing hormone receptor defect
-1	none found	C4023209	Dexamethasone-suppresible primary hyperaldosteronism
-1	none found	C4023208	Glucocortocoid-insensitive primary hyperaldosteronism
-1	none found	C0271728	Secondary hyperaldosteronism
-1	none found	C0266275	Ectopic adrenal gland
-1	none found	C0266273	Adrenal gland agenesis
-1	none found	C4023207	Secondary hypercorticolism
-1	none found	C4021126	Non-secretory adrenocortical adenoma
-1	none found	C4021125	Secretory adrenocortical adenoma
-1	none found	C4023206	Abnormality of the anterior pituitary
-1	none found	C4021124	Adrenocorticotropic hormone excess
-1	none found	C4023205	Neoplasm of the anterior pituitary
-1	none found	C4023204	Abnormality of the posterior pituitary
-1	none found	C1334957	Neoplasm of the posterior pituitary
-1	none found	C4021123	Posterior pituitary dysgenesis
-1	none found	C2986550	Pituicytoma
-1	none found	C3279571	Ectopic posterior pituitary
-1	none found	C4023203	Posterior pituitary agenesis
-1	none found	C4023202	Posterior pituitary hypoplasia
-1	none found	C4023201	Pituitary acidophilic stem cell adenoma
-1	none found	C4021122	Pituitary gonadotropic cell adenoma
-1	none found	C4018860	Pituitary growth hormone cell adenoma
-1	none found	C0338078	Pituitary null cell adenoma
-1	none found	C4021121	Pituitary thyrotropic cell adenoma
-1	none found	C0346300	Pituitary carcinoma
-1	none found	C4023200	Pituitary spindle cell oncocytoma
-1	none found	C4022751	Ectopic anterior pituitary gland
-1	none found	C4023199	Abnormality of the parathyroid morphology
-1	none found	C4023198	Abnormality of the parathyroid physiology
-1	none found	C4023197	Parathyroid dysgenesis
-1	none found	C4023196	Ectopic parathyroid
-1	none found	C0271858	Tertiary hyperparathyroidism
-1	none found	C0271865	Autoimmune hypoparathyroidism
-1	none found	C4023195	Abnormality of thyroid morphology
-1	none found	C0342205	Uninodular goiter
-1	none found	C4023194	Thyroid macrofollicular adenoma
-1	none found	C4023193	Thyroid microfollicular adenoma
-1	none found	C4023192	Thyroid papillary adenoma
-1	none found	C4023191	Thyroid atypical adenoma
-1	none found	C4023190	Thyroid hemiagenesis
-1	none found	C0342190	Thyroid C cell hyperplasia
-1	none found	C0040127	Thyroid crisis
-1	none found	C0154148	Thyrotoxicosis from ectopic thyroid tissue
-1	none found	C0342122	Thyrotoxicosis with diffuse goiter
-1	none found	C0154143	Thyrotoxicosis with toxic multinodular goitre
-1	none found	C0154141	Thyrotoxicosis with toxic single thyroid nodule
-1	none found	C0271801	Central hypothyroidism
-1	none found	C4021843	Increased serum free triiodothyronine
-1	none found	C4023189	Thyroid-stimulating hormone receptor defect
-1	none found	C4023188	Activating thyroid-stimulating hormone receptor defect
-1	none found	C4023187	Inactivating thyroid-stimulating hormone receptor defect
-1	none found	C4023186	Neoplasm by histology
-1	none found	C4023185	Neoplasm by anatomical site
-1	none found	C4023184	Embryonal renal neoplasm
-1	none found	C4551835	Intralobar nephroblastomatosis
-1	none found	C4551836	Perilobar nephroblastomatosis
-1	none found	C1336839	Papillary renal cell carcinoma type 1
-1	none found	C4023183	Abnormality of facial soft tissue
-1	none found	C2673410	Midface retrusion
-1	none found	C0341047	Enlargement of parotid gland
-1	none found	CN167530	Hamartoma of tongue
-1	none found	C4023182	Abnormality of muscle physiology
-1	none found	C4023181	Abnormality of muscle morphology
